"LocalID";"AWArt";"AWArt_Bez";"VKPreis";"VKPreis_Brutto";"EKPreis";"AWMinuten";"c_date"
"5E31DFD3-48F8-47B0-A3D6-D8EF03BF9B71";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"03.07.2023 07:32:18"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"EL";"Elektrikarbeiten";90,00;107,10;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"EK";"Elektronikarbeiten";90,00;107,10;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"KA";"Karosseriearbeiten";130,00;154,70;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"LA";"Lackierarbeiten";140,00;166,60;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";;"Mechanik";90,00;107,10;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"WS";"Werkstattarbeiten";90,00;107,10;30,00;60,00;"01.08.2023 07:08:44"
"5F25A40C-5C1B-4402-BF35-92D575765EB2";"ZB";"Zubehörarbeiten";90,00;107,10;30,00;60,00;"01.08.2023 07:08:44"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"EL";"Elektrikarbeiten";101,12;120,33;0,00;60,00;"01.07.2023 12:01:44"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"KA";"Karosseriearbeiten";129,00;153,51;0,00;60,00;"01.07.2023 12:01:44"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"WS";"Werkstattarbeiten";85,12;101,29;0,00;60,00;"01.07.2023 12:01:44"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"EL";"Elektrikarbeiten";101,12;120,33;0,00;60,00;"01.08.2023 07:33:40"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"KA";"Karosseriearbeiten";129,00;153,51;0,00;60,00;"01.08.2023 07:33:40"
"5F5F51B3-394A-4380-AD3F-11061C45E4D0";"WS";"Werkstattarbeiten";85,12;101,29;0,00;60,00;"01.08.2023 07:33:40"
"6005037E-CB2B-418B-8034-974518FA24B7";"EL";"Elektrikarbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"EK";"Elektronikarbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"KA";"Karosseriearbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"LA";"Lackierarbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"WS";"Werkstattarbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"ZB";"Zubehörarbeiten";79,83;95,00;0,00;60,00;"01.08.2023 07:32:16"
"6005037E-CB2B-418B-8034-974518FA24B7";"EL";"Elektrikarbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"EK";"Elektronikarbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"KA";"Karosseriearbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"LA";"Lackierarbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"WS";"Werkstattarbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"ZB";"Zubehörarbeiten";79,83;95,00;0,00;60,00;"03.07.2023 09:08:24"
"6005037E-CB2B-418B-8034-974518FA24B7";"EL";"Elektrikarbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"6005037E-CB2B-418B-8034-974518FA24B7";"EK";"Elektronikarbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"6005037E-CB2B-418B-8034-974518FA24B7";"KA";"Karosseriearbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"6005037E-CB2B-418B-8034-974518FA24B7";"LA";"Lackierarbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"6005037E-CB2B-418B-8034-974518FA24B7";"WS";"Werkstattarbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"6005037E-CB2B-418B-8034-974518FA24B7";"ZB";"Zubehörarbeiten";79,83;95,00;0,00;60,00;"04.07.2023 08:59:52"
"60239F49-80DF-4CA1-B4A3-9DB0B2CD2CFE";"EL";"Elektrikarbeiten";60,00;71,40;0,00;60,00;"04.08.2023 12:25:30"
"60239F49-80DF-4CA1-B4A3-9DB0B2CD2CFE";"EK";"Elektronikarbeiten";60,00;71,40;0,00;60,00;"04.08.2023 12:25:30"
"60239F49-80DF-4CA1-B4A3-9DB0B2CD2CFE";;"Rad bis 16"";10.00;11.90;0.00;60.0
";;;;;"04.08.2023 12:25:30"
"60239F49-80DF-4CA1-B4A3-9DB0B2CD2CFE";"WS";"Werkstattarbeiten";60,00;71,40;0,00;60,00;"04.08.2023 12:25:30"
"60239F49-80DF-4CA1-B4A3-9DB0B2CD2CFE";"ZB";"Zubehörarbeiten";60,00;71,40;0,00;60,00;"04.08.2023 12:25:30"
"602CDD1B-3199-4677-957F-79DB83565052";"KA";"Karosseriearbeiten";98,00;116,62;0,00;60,00;"01.08.2023 07:24:06"
"602CDD1B-3199-4677-957F-79DB83565052";"LA";"Lackierarbeiten";98,00;116,62;0,00;60,00;"01.08.2023 07:24:06"
"602CDD1B-3199-4677-957F-79DB83565052";;"Werkstatt";92,44;110,00;0,00;60,00;"01.08.2023 07:24:06"
"602CDD1B-3199-4677-957F-79DB83565052";"WS";"Werkstattarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 07:24:06"
"602CDD1B-3199-4677-957F-79DB83565052";"ZB";"Zubehörarbeiten";79,00;94,01;0,00;60,00;"01.08.2023 07:24:06"
"602CDD1B-3199-4677-957F-79DB83565052";"KA";"Karosseriearbeiten";98,00;116,62;0,00;60,00;"03.07.2023 07:27:42"
"602CDD1B-3199-4677-957F-79DB83565052";"LA";"Lackierarbeiten";98,00;116,62;0,00;60,00;"03.07.2023 07:27:42"
"602CDD1B-3199-4677-957F-79DB83565052";;"Werkstatt";92,44;110,00;0,00;60,00;"03.07.2023 07:27:42"
"602CDD1B-3199-4677-957F-79DB83565052";"WS";"Werkstattarbeiten";92,44;110,00;0,00;60,00;"03.07.2023 07:27:42"
"602CDD1B-3199-4677-957F-79DB83565052";"ZB";"Zubehörarbeiten";79,00;94,01;0,00;60,00;"03.07.2023 07:27:42"
"609B2FD6-48CF-4035-809E-96F30A29EDE4";"EL";"Elektrikarbeiten";10,50;12,50;0,00;6,00;"01.07.2023 09:20:46"
"609B2FD6-48CF-4035-809E-96F30A29EDE4";"KA";"Karosseriearbeiten";16,30;19,40;0,00;6,00;"01.07.2023 09:20:46"
"609B2FD6-48CF-4035-809E-96F30A29EDE4";"LA";"Lackierarbeiten";17,65;21,00;0,00;6,00;"01.07.2023 09:20:46"
"609B2FD6-48CF-4035-809E-96F30A29EDE4";"WS";"Werkstattarbeiten";10,70;12,73;0,00;6,00;"01.07.2023 09:20:46"
"60A68233-71DF-4B6E-B382-CB9111DB6080";"KA";"Karosseriearbeiten";11,50;13,69;0,00;6,00;"01.08.2023 07:48:56"
"60A68233-71DF-4B6E-B382-CB9111DB6080";;"Lackierarbeiten";129,00;153,51;0,00;6,00;"01.08.2023 07:48:56"
"60A68233-71DF-4B6E-B382-CB9111DB6080";;"Standard Verrechnungsatz PKW";6,88;8,19;0,00;6,00;"01.08.2023 07:48:56"
"60A68233-71DF-4B6E-B382-CB9111DB6080";;"Standard Verrechnungssatz Transporter / Van";8,00;9,52;0,00;6,00;"01.08.2023 07:48:56"
"60D3EB58-EDF0-4538-9017-BD3C1CA69818";;"Arbeitszeiteinheiten";8,00;9,52;0,00;6,00;"03.07.2023 06:41:28"
"60D3EB58-EDF0-4538-9017-BD3C1CA69818";;"Standard Verrechnungssatz";8,00;9,52;0,00;6,00;"03.07.2023 06:41:28"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"KA";"Karosseriearbeiten";65,00;77,35;0,00;60,00;"01.08.2023 09:03:00"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"LA";"Lackierarbeiten";110,00;130,90;0,00;60,00;"01.08.2023 09:03:00"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";;"Standard Verrechnungssatz";61,00;72,59;0,00;60,00;"01.08.2023 09:03:00"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"WS";"Werkstattarbeiten";59,00;70,21;0,00;60,00;"01.08.2023 09:03:00"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"KA";"Karosseriearbeiten";65,00;77,35;0,00;60,00;"03.07.2023 08:32:34"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"LA";"Lackierarbeiten";110,00;130,90;0,00;60,00;"03.07.2023 08:32:34"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";;"Standard Verrechnungssatz";61,00;72,59;0,00;60,00;"03.07.2023 08:32:34"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"WS";"Werkstattarbeiten";59,00;70,21;0,00;60,00;"03.07.2023 08:32:34"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"KA";"Karosseriearbeiten";65,00;77,35;0,00;60,00;"14.07.2023 07:35:16"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"LA";"Lackierarbeiten";110,00;130,90;0,00;60,00;"14.07.2023 07:35:16"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";;"Standard Verrechnungssatz";61,00;72,59;0,00;60,00;"14.07.2023 07:35:16"
"6138EBA6-B9DA-4A39-B31D-704373DB7794";"WS";"Werkstattarbeiten";59,00;70,21;0,00;60,00;"14.07.2023 07:35:16"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"EL";"Elektrikarbeiten";85,00;102,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"EK";"Elektronikarbeiten";85,00;102,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"KA";"Karosseriearbeiten";125,00;150,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"LA";"Lackierarbeiten";125,00;150,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";;"Standard Verrechnungssatz";55,00;66,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"WS";"Werkstattarbeiten";70,00;84,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"ZB";"Zubehörarbeiten";70,00;84,00;0,00;5,00;"01.08.2023 06:47:56"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"EL";"Elektrikarbeiten";85,00;102,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"EK";"Elektronikarbeiten";85,00;102,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"KA";"Karosseriearbeiten";125,00;150,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"LA";"Lackierarbeiten";125,00;150,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";;"Standard Verrechnungssatz";55,00;66,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"WS";"Werkstattarbeiten";70,00;84,00;0,00;5,00;"03.07.2023 07:11:44"
"6140E5A9-73F6-4889-9BC4-B21DCDF87A66";"ZB";"Zubehörarbeiten";70,00;84,00;0,00;5,00;"03.07.2023 07:11:44"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"KA";"Karosseriearbeiten";0,00;77,35;0,00;60,00;"01.08.2023 08:14:24"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"LA";"Lackierarbeiten";0,00;113,05;0,00;60,00;"01.08.2023 08:14:24"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";;"Standard Verrechnungssatz";89,00;105,91;0,00;60,00;"01.08.2023 08:14:24"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"WS";"Werkstattarbeiten";89,00;105,91;0,00;60,00;"01.08.2023 08:14:24"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"KA";"Karosseriearbeiten";0,00;77,35;0,00;60,00;"03.07.2023 09:01:08"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"LA";"Lackierarbeiten";0,00;113,05;0,00;60,00;"03.07.2023 09:01:08"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";;"Standard Verrechnungssatz";89,00;105,91;0,00;60,00;"03.07.2023 09:01:08"
"617A696A-ED52-41B3-AC43-59C36ADFE9BE";"WS";"Werkstattarbeiten";89,00;105,91;0,00;60,00;"03.07.2023 09:01:08"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"01.07.2023 08:01:46"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"01.07.2023 08:01:46"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"01.08.2023 07:21:54"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"01.08.2023 07:21:54"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"05.07.2023 06:30:54"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"05.07.2023 06:30:54"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"06.07.2023 07:23:14"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"06.07.2023 07:23:14"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"07.07.2023 07:25:56"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"07.07.2023 07:25:56"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";"WS";"Werkstattarbeiten";6,00;7,14;0,00;60,00;"12.07.2023 07:20:24"
"61A8AE38-439C-4C6C-92E3-C827B1B03D53";;"Werkstattarbeiten2";59,90;71,28;0,00;60,00;"12.07.2023 07:20:24"
"61FFA768-77A8-462A-B934-38D23F107BC1";"EL";"Elektrikarbeiten";8,20;9,76;0,00;5,00;"01.08.2023 07:54:14"
"61FFA768-77A8-462A-B934-38D23F107BC1";"KA";"Karosseriearbeiten";9,40;11,19;0,00;5,00;"01.08.2023 07:54:14"
"61FFA768-77A8-462A-B934-38D23F107BC1";"WS";"Werkstattarbeiten";6,30;7,50;0,00;5,00;"01.08.2023 07:54:14"
"61FFA768-77A8-462A-B934-38D23F107BC1";"EL";"Elektrikarbeiten";8,20;9,76;0,00;5,00;"03.07.2023 07:45:46"
"61FFA768-77A8-462A-B934-38D23F107BC1";"KA";"Karosseriearbeiten";9,40;11,19;0,00;5,00;"03.07.2023 07:45:46"
"61FFA768-77A8-462A-B934-38D23F107BC1";"WS";"Werkstattarbeiten";6,30;7,50;0,00;5,00;"03.07.2023 07:45:46"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"KA";"Karosseriearbeiten";75,00;89,25;0,00;60,00;"01.07.2023 09:52:16"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"01.07.2023 09:52:16"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";;"Standard Verrechnungssatz";70,00;83,30;0,00;60,00;"01.07.2023 09:52:16"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"WS";"Werkstattarbeiten";70,00;83,30;0,00;60,00;"01.07.2023 09:52:16"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"KA";"Karosseriearbeiten";75,00;89,25;0,00;60,00;"01.08.2023 09:36:54"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"01.08.2023 09:36:54"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";;"Standard Verrechnungssatz";70,00;83,30;0,00;60,00;"01.08.2023 09:36:54"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"WS";"Werkstattarbeiten";70,00;83,30;0,00;60,00;"01.08.2023 09:36:54"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"KA";"Karosseriearbeiten";75,00;89,25;0,00;60,00;"05.07.2023 08:08:20"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"LA";"Lackierarbeiten";95,00;113,05;0,00;60,00;"05.07.2023 08:08:20"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";;"Standard Verrechnungssatz";70,00;83,30;0,00;60,00;"05.07.2023 08:08:20"
"6214FC5A-D513-49A9-B7A7-2F8DF0130221";"WS";"Werkstattarbeiten";70,00;83,30;0,00;60,00;"05.07.2023 08:08:20"
"624736D8-21E7-4B1D-BD9D-7E1A78AFC7DE";"KA";"Karosseriearbeiten";145,00;172,55;0,00;60,00;"01.08.2023 08:01:04"
"624736D8-21E7-4B1D-BD9D-7E1A78AFC7DE";"WS";"Werkstattarbeiten";58,82;70,00;0,00;60,00;"01.08.2023 08:01:04"
"624736D8-21E7-4B1D-BD9D-7E1A78AFC7DE";"KA";"Karosseriearbeiten";145,00;172,55;0,00;60,00;"03.07.2023 08:00:56"
"624736D8-21E7-4B1D-BD9D-7E1A78AFC7DE";"WS";"Werkstattarbeiten";58,82;70,00;0,00;60,00;"03.07.2023 08:00:56"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"KA";"Karosseriearbeiten";116,00;138,04;0,00;60,00;"01.07.2023 09:03:38"
"62D3CCFC-8309-4F67-B46A-3370303C5882";;"KAV";9,66;11,50;0,00;60,00;"01.07.2023 09:03:38"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"LA";"Lackierarbeiten";126,00;149,94;0,00;60,00;"01.07.2023 09:03:38"
"62D3CCFC-8309-4F67-B46A-3370303C5882";;"LAV";10,50;12,50;0,00;60,00;"01.07.2023 09:03:38"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"WS";"Werkstattarbeiten";79,50;94,61;0,00;60,00;"01.07.2023 09:03:38"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"KA";"Karosseriearbeiten";116,00;138,04;0,00;60,00;"01.08.2023 07:10:32"
"62D3CCFC-8309-4F67-B46A-3370303C5882";;"KAV";9,66;11,50;0,00;60,00;"01.08.2023 07:10:32"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"LA";"Lackierarbeiten";126,00;149,94;0,00;60,00;"01.08.2023 07:10:32"
"62D3CCFC-8309-4F67-B46A-3370303C5882";;"LAV";10,50;12,50;0,00;60,00;"01.08.2023 07:10:32"
"62D3CCFC-8309-4F67-B46A-3370303C5882";"WS";"Werkstattarbeiten";79,50;94,61;0,00;60,00;"01.08.2023 07:10:32"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"EL";"Elektrikarbeiten";74,79;89,00;0,00;60,00;"03.07.2023 07:37:58"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"EK";"Elektronikarbeiten";74,79;89,00;0,00;60,00;"03.07.2023 07:37:58"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"KA";"Karosseriearbeiten";105,04;125,00;0,00;60,00;"03.07.2023 07:37:58"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"LA";"Lackierarbeiten";135,75;161,54;0,00;60,00;"03.07.2023 07:37:58"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"WS";"Werkstattarbeiten";74,79;89,00;0,00;60,00;"03.07.2023 07:37:58"
"62DAF6CC-001A-43AE-8518-A973A919C72E";"ZB";"Zubehörarbeiten";74,79;89,00;0,00;60,00;"03.07.2023 07:37:58"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"HW";"Hänger";68,00;80,92;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"KA";"Karosseriearbeiten";120,00;142,80;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"LA";"Lackierarbeiten";140,00;166,60;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"WS";"Werkstattarbeiten";90,00;107,10;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"01.07.2023 08:17:18"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"HW";"Hänger";68,00;80,92;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"KA";"Karosseriearbeiten";120,00;142,80;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"LA";"Lackierarbeiten";140,00;166,60;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"WS";"Werkstattarbeiten";90,00;107,10;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"01.08.2023 08:01:22"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"EK";"Elektronikarbeiten";75,00;89,25;0,00;60,00;"04.08.2023 08:25:48"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"HW";"Hänger";68,00;80,92;0,00;60,00;"04.08.2023 08:25:48"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"KA";"Karosseriearbeiten";120,00;142,80;0,00;60,00;"04.08.2023 08:25:48"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"LA";"Lackierarbeiten";140,00;166,60;0,00;60,00;"04.08.2023 08:25:48"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"WS";"Werkstattarbeiten";90,00;107,10;0,00;60,00;"04.08.2023 08:25:48"
"634E7BC9-C3F3-4FF1-B21F-CEC81C846676";"ZB";"Zubehörarbeiten";75,00;89,25;0,00;60,00;"04.08.2023 08:25:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"KP";"Karosserie privat";100,00;119,00;0,00;60,00;"01.08.2023 07:44:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"KA";"Karosseriearbeiten";150,00;178,50;59,00;60,00;"01.08.2023 07:44:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"LA";"Lackierarbeiten";153,00;182,07;0,00;60,00;"01.08.2023 07:44:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"WS";"Werkstattarbeiten";80,00;95,20;59,00;60,00;"01.08.2023 07:44:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"ZB";"Zubehörarbeiten";100,00;119,00;59,00;60,00;"01.08.2023 07:44:48"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"KP";"Karosserie privat";100,00;119,00;0,00;60,00;"02.07.2023 14:42:20"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"KA";"Karosseriearbeiten";150,00;178,50;59,00;60,00;"02.07.2023 14:42:20"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"WS";"Werkstattarbeiten";80,00;95,20;59,00;60,00;"02.07.2023 14:42:20"
"636F31E7-13AB-458A-98FF-5D41679CF1CC";"ZB";"Zubehörarbeiten";100,00;119,00;59,00;60,00;"02.07.2023 14:42:20"
"637583DE-D3EB-4BBB-BCF3-708573970861";"EL";"Elektrikarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"EK";"Elektronikarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"KA";"Karosseriearbeiten";100,84;120,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"LA";"Lackierarbeiten";100,84;120,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"WS";"Werkstattarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"ZB";"Zubehörarbeiten";92,44;110,00;0,00;60,00;"01.08.2023 07:07:40"
"637583DE-D3EB-4BBB-BCF3-708573970861";"EL";"Elektrikarbeiten";92,44;110,00;0,00;60,00;"03.08.2023 06:58:42"
"637583DE-D3EB-4BBB-BCF3-708573970861";"EK";"Elektronikarbeiten";92,44;110,00;0,00;60,00;"03.08.2023 06:58:42"
"637583DE-D3EB-4BBB-BCF3-708573970861";"KA";"Karosseriearbeiten";100,84;120,00;0,00;60,00;"03.08.2023 06:58:42"
"637583DE-D3EB-4BBB-BCF3-708573970861";"LA";"Lackierarbeiten";100,84;120,00;0,00;60,00;"03.08.2023 06:58:42"
"637583DE-D3EB-4BBB-BCF3-708573970861";"WS";"Werkstattarbeiten";92,44;110,00;0,00;60,00;"03.08.2023 06:58:42"
"637583DE-D3EB-4BBB-BCF3-708573970861";"ZB";"Zubehörarbeiten";92,44;110,00;0,00;60,00;"03.08.2023 06:58:42"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Arbeitslohn";75,20;89,49;1,00;60,00;"01.08.2023 08:41:46"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Radwechsel,wuchten";46,22;55,00;1,00;60,00;"01.08.2023 08:41:46"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Radwechsel,wuchten,Einlagerung";52,94;63,00;1,00;60,00;"01.08.2023 08:41:46"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Standard Verrechnungssatz";75,20;89,49;1,00;60,00;"01.08.2023 08:41:46"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Arbeitslohn";74,20;88,30;1,00;60,00;"03.07.2023 07:53:34"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Radwechsel,wuchten";46,22;55,00;1,00;60,00;"03.07.2023 07:53:34"
"63933091-3CF2-4F42-BFCD-C812122DCEDB";;"Radwechsel,wuchten,Einlagerung";52,94;63,00;1,00;60,00;"03.07.2023 07:53:34"
